,Unnamed: 0,index,Date,Team,Acquired,Relinquished,Notes,page_url,Season,teamID,current_Wins,current_Losses,games_Played,remaining_Wins,remaining_Losses,date_Match,team_Match,record_Status
360,371,371,1981-05-20,Knicks,Randy Smith,1981 first round pick (#17-Kevin Loder),trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
361,372,372,1981-06-05,Trail Blazers,1984 first round pick (#2-Sam Bowie),Tom Owens,trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
362,373,373,1981-06-05,Pacers,Tom Owens,1984 first round pick (#2-Sam Bowie),trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
363,374,374,1981-06-08,Trail Blazers,"1982 second round pick (#37-Audie Norris), 1985 second round pick (#25-Mike Smrek)",Mike Gale,trade with Warriors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
364,375,375,1981-06-08,Bullets,"1981 second round pick (#35-Charles Davis / Charlie Davis) (E.)), 1983 second round pick (#25-Sidney Lowe)",Elvin Hayes,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
365,376,376,1981-06-08,Bulls,"1981 first round pick (#6-Orlando Woolridge), 1982 second round pick (#26-Ricky Frazier), Bulls option to swap 1982 first round picks with Hawks (not exercised)","1981 first round pick (#4-Al Wood), 1981 second round pick (#38-Clyde Bradshaw), Bulls option to swap 1982 first round picks with Hawks (not exercised)",trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
366,377,377,1981-06-08,Hawks,"1981 first round pick (#4-Al Wood), 1981 second round pick (#38-Clyde Bradshaw), Bulls option to swap 1982 first round picks with Hawks (not exercised)","1981 first round pick (#6-Orlando Woolridge), 1982 second round pick (#26-Ricky Frazier), Bulls option to swap 1982 first round picks with Hawks (not exercised)",trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
367,378,378,1981-06-08,Pacers,"1981 second round pick (#37-Al Leslie), 1982 second round pick (#43-Jose Slaughter), Suns relinquished right to swap 1983 first round picks",Dudley Bradley,trade with Suns,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
368,379,379,1981-06-08,Rockets,Elvin Hayes,"1981 second round pick (#35-Charles Davis / Charlie Davis) (E.)), 1983 second round pick (#25-Sidney Lowe)",trade with Bullets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2650,Offseason,,,,,,,False,,outside_regular_season
369,380,380,1981-06-08,Suns,Dudley Bradley,"1981 second round pick (#37-Al Leslie), 1982 second round pick (#43-Jose Slaughter), relinquished right to swap 1983 first round picks",trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
370,381,381,1981-06-08,Warriors,Mike Gale,"1982 second round pick (#37-Audie Norris), 1985 second round pick (#25-Mike Smrek)",trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
371,382,382,1981-06-08,Cavaliers,"Kings agreed to not exercise their right of first refusal on free agent Scott Wedman, 1981 second round pick (#36-Ray Blume)",1981 first round pick (#17-Kevin Loder),trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
372,383,383,1981-06-08,Kings,1981 first round pick (#17-Kevin Loder),"Kings agreed to not exercise their right of first refusal on free agent Scott Wedman, 1981 second round pick (#36-Ray Blume)",trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
373,384,384,1981-06-08,Cavaliers,Pacers agreed not to exercise their right of first refusal on veteran free agent James Edwards,"1981 second round pick (#36-Ray Blume), 1982 second round pick (#40-Guy Morgan)",trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
374,385,385,1981-06-08,Pacers,"1981 second round pick (#36-Ray Blume), 1982 second round pick (#40-Guy Morgan)",Pacers agreed not to exercise their right of first refusal on veteran free agent James Edwards,trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
375,386,386,1981-06-08,Kings,Cliff Robinson,"Otis Birdsong, 1981 second round pick (#44-Steve Lingenfelter)",trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
376,387,387,1981-06-08,Nets,"Otis Birdsong, 1981 second round pick (#44-Steve Lingenfelter)",Cliff Robinson,trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2675,Offseason,,,,,,,False,,outside_regular_season
377,388,388,1981-06-10,Bulls,"rights to Ray Blume, 1982 second round pick (#31-Rod Higgins)",rights to Mike Olliver,trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
378,389,389,1981-06-10,Knicks,Mike Newlin,Mike Woodson,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
379,390,390,1981-06-10,Nets,Mike Woodson,Mike Newlin,trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
380,391,391,1981-06-10,Pacers,rights to Mike Olliver,"rights to Ray Blume, 1982 second round pick (#31-Rod Higgins)",trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
381,392,392,1981-06-11,Nets,future considerations (cash),Edgar Jones,trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
382,393,393,1981-06-11,Pistons,Edgar Jones,future considerations (cash),trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
383,394,394,1981-06-16,Cavaliers,"James Silas, rights to Rich Yonakor","1982 second round pick (#24-Oliver Robinson), cash",trade with Spurs,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
384,395,395,1981-06-16,Spurs,"1982 second round pick (#24-Oliver Robinson), cash","James Silas, rights to Rich Yonakor",trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2900,Offseason,,,,,,,False,,outside_regular_season
385,396,396,1981-08-04,Trail Blazers,rights to Tom Barker / Tommy Barker,1982 third round pick (#57-Craig Tucker),trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
386,397,397,1981-08-04,Knicks,1982 third round pick (#57-Craig Tucker),rights to Tom Barker / Tommy Barker,trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
387,398,398,1981-08-05,Bullets,"Jim Chones, Brad Holland, 1982 second round pick (#44-Mike Gibson), 1983 first round pick (#22-Randy Wittman)",Bullets agreed not to exercise right of first refusal on veteran free agent Mitch Kupchak,trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
388,399,399,1981-08-05,Lakers,Bullets agreed not to exercise right of first refusal on veteran free agent Mitch Kupchak,"Jim Chones, Brad Holland, 1982 second round pick (#44-Mike Gibson), 1983 first round pick (#22-Randy Wittman)",trade with Bullets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
389,400,400,1981-08-11,Hawks,Rory Sparrow,fourth round pick (1982 #80-James Griffin),trade with Nets (per 1987-88 NBA Register),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
390,401,401,1981-08-11,Hawks,"Rory Sparrow, 1985 fourth round pick (#84-John Battle)",fourth round pick (1982 #80-James Griffin),trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2925,Offseason,,,,,,,False,,outside_regular_season
391,402,402,1981-08-11,Nets,fourth round pick (1982 #80-James Griffin),Rory Sparrow,trade with Hawks (per 1987-88 NBA Register),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
392,403,403,1981-08-11,Nets,fourth round pick (1982 #80-James Griffin),"Rory Sparrow, 1985 fourth round pick (#84-John Battle)",trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
393,404,404,1981-08-20,Jazz,Bill Robinzine,"Allan Bristow, Wayne Cooper",trade with Mavericks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
394,405,405,1981-08-20,Mavericks,"Allan Bristow, Wayne Cooper",Bill Robinzine,trade with Jazz,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
395,406,406,1981-08-26,Kings,Larry Drew I,"1982 second round pick (#28-David Magley), 1984 second round pick (#34-Tony Costner)",trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
396,407,407,1981-08-26,Pistons,"1982 second round pick (#28-David Magley), 1984 second round pick (#34-Tony Costner)",Larry Drew I,trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2950,Offseason,,,,,,,False,,outside_regular_season
397,408,408,1981-09-24,Trail Blazers,1982 third round pick (#66-Phillip Lockett),Geoff Crompton,trade with Bucks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
398,409,409,1981-09-24,Bucks,Geoff Crompton,1982 third round pick (#66-Phillip Lockett),trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
399,410,410,1981-09-25,Mavericks,rights to Brad Branson,1984 third round pick (?-?),trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
400,411,411,1981-09-25,Pistons,1984 third round pick (?-?),rights to Brad Branson,trade with Mavericks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
401,412,412,1981-10-01,Bulls,Johnny High,1982 conditional third round pick (if High makes Bulls roster) (not exercised),"trade with Suns (per AP, NBA Register)",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
402,413,413,1981-10-01,Jazz,"1982 third round pick (#55-Jerry Eaves), future considerations (?) (""future draft considerations"" per NBA Register)",Jeff Judkins,trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
403,414,414,1981-10-01,Pistons,Jeff Judkins,"1982 third round pick (#55-Jerry Eaves), future considerations (?) (""future draft considerations"" per NBA Register)",trade with Jazz,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
404,415,415,1981-10-01,Suns,1982 conditional third round pick (if High makes Bulls roster) (not exercised),Johnny High,"trade with Bulls (per AP, NBA Register)",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=2975,Offseason,,,,,,,False,,outside_regular_season
405,416,416,1981-10-02,Bulls,rights to Terry Stotts,cash,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3000,Offseason,,,,,,,False,,outside_regular_season
406,417,417,1981-10-02,Lakers,Bob Elliott,future considerations (?),trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3000,Offseason,,,,,,,False,,outside_regular_season
407,418,418,1981-10-02,Nets,future considerations (?),Bob Elliott,trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3000,Offseason,,,,,,,False,,outside_regular_season
408,419,419,1981-10-02,Rockets,cash,rights to Terry Stotts,trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3000,Offseason,,,,,,,False,,outside_regular_season
409,420,420,1981-10-12,Hawks,Knicks agreed to not exercise their right of first refusal over restricted free agent Mike Glenn (who had recently signed an offer sheet with Hawks),1982 second round pick (#34-Vince Taylor),trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
410,421,421,1981-10-12,Knicks,1982 second round pick (#34-Vince Taylor),Knicks agreed to not exercise their right of first refusal over restricted free agent Mike Glenn (who had recently signed an offer sheet with Hawks),trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
411,422,422,1981-10-15,Lakers,third round pick (1982 first round pick per Lakers media guide) (1982 #54-Willie D. Jones),Clarence Carter / Butch Carter,trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
412,423,423,1981-10-15,Pacers,Clarence Carter / Butch Carter,third round pick (1982 first round pick per Lakers media guide) (1982 #54-Willie D. Jones),trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
413,424,424,1981-10-19,Bullets,John Lucas Sr.,"1982 second round pick (#35-Derek Smith), 1984 second round pick (#30-Steve Burtt)",trade with Warriors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
414,425,425,1981-10-19,Warriors,"1982 second round pick (#35-Derek Smith), 1984 second round pick (#30-Steve Burtt)",John Lucas Sr.,trade with Bullets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
415,426,426,1981-10-25,Knicks,Maurice Lucas,Knicks agreed not to exercise their right of first refusal on free agent Ray Williams,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
416,427,427,1981-10-25,Nets,Knicks agreed not to exercise their right of first refusal on free agent Ray Williams,Maurice Lucas,trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3025,Offseason,,,,,,,False,,outside_regular_season
417,428,428,1981-10-28,Cavaliers,1983 third round pick (#66-Les Craft),Mike Bratz,trade with Spurs,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,Offseason,,,,,,,False,,outside_regular_season
418,429,429,1981-10-28,Spurs,Mike Bratz,1983 third round pick (#66-Les Craft),trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,Offseason,,,,,,,False,,outside_regular_season
419,430,430,1981-11-02,Bucks,Bullets agreed not to exercise their right of first refusal over restricted free agent Bob Dandridge (who had recently signed an offer sheet with the Bucks),"1982 fifth round pick (#112-Jerry Davis), cash",trade with Bullets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,1981-82,1610612749,1,1,2,54,26,True,True,matched
420,431,431,1981-11-02,Bucks,future considerations (cash),Len Elmore,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,1981-82,1610612749,1,1,2,54,26,True,True,matched
421,432,432,1981-11-02,Bullets,"1982 fifth round pick (#112-Jerry Davis), cash",Billets agree not to exercise their right of first refusal over restricted free agent Bob Dandridge (who had recently signed an offer sheet with the Bucks),trade with Bucks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,1981-82,1610612764,0,1,1,43,38,True,True,matched
422,433,433,1981-11-02,Nets,Len Elmore,future considerations (cash),trade with Bucks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3050,1981-82,1610612751,0,1,1,44,37,True,True,matched
423,434,434,1981-11-12,Kings,"Mike Woodson, 1982 first round pick (more favorable of Lakers, Suns picks) (#17-Brook Steppe)",Sam Lacey,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612758,2,4,6,28,48,True,True,matched
424,435,435,1981-11-12,Nets,Sam Lacey,"Mike Woodson, 1982 first round pick (more favorable of Lakers, Suns picks) (#17-Brook Steppe)",trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612751,1,6,7,43,32,True,True,matched
425,436,436,1981-11-21,Pistons,Vinnie Johnson,Greg Kelser,trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612765,6,4,10,33,39,True,True,matched
426,437,437,1981-11-21,SuperSonics,Greg Kelser,Vinnie Johnson,trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612760,4,5,9,48,25,True,True,matched
427,438,438,1981-11-25,Nets,James Bailey,"Ray Tolbert, 1984 second round pick (#39-Danny Young)",trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612751,3,10,13,41,28,True,True,matched
428,439,439,1981-11-25,SuperSonics,"Ray Tolbert, 1984 second round pick (#39-Danny Young)",James Bailey,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3075,1981-82,1610612760,5,5,10,47,25,True,True,matched
429,440,440,1981-12-09,Bulls,Tracy Jackson,cash,trade with Celtics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612741,8,12,20,26,36,True,True,matched
430,441,441,1981-12-09,Celtics,cash,Tracy Jackson,trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612738,15,4,19,48,15,True,True,matched
431,442,442,1981-12-17,Bullets,Ron Valentine,future considerations (?),trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612764,9,13,22,34,26,True,True,matched
432,443,443,1981-12-17,Nuggets,future considerations (?),Ron Valentine,trade with Bullets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612743,9,13,22,37,23,True,True,matched
433,444,444,1981-12-23,Cavaliers,"Ron Brewer, Reggie Johnson, cash","Mike Mitchell, Roger Phegley",trade with Spurs,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612739,5,21,26,10,46,True,True,matched
434,445,445,1981-12-23,Spurs,"Mike Mitchell, Roger Phegley","Ron Brewer, Reggie Johnson, cash",trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612759,16,8,24,32,26,True,True,matched
435,446,446,1981-12-24,Lakers,Bob McAdoo,"1983 second round pick (#46-Kevin Williams), cash",trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612747,21,7,28,36,18,True,True,matched
436,447,447,1981-12-24,Nets,"1983 second round pick (#46-Kevin Williams), cash",Bob McAdoo,trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=3100,1981-82,1610612751,9,16,25,35,22,True,True,matched
